UNOFFICIAL ELECTION RESULTS<br/>PROJECTED OUTSTANDING BALLOTS: 4,500<br/>NEXT UPDATE 04/11/2025 BY 6PM
SanDiego
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"0099-441600-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","31.33%"
"0100-441610-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","178","29.78%"
"0100-441610-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","143","29.78%"
"0100-441610-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","21","29.78%"
"0100-441610-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","7","29.78%"
"0100-441610-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","6","29.78%"
"0100-441610-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","3","29.78%"
"0100-441610-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","1","29.78%"
"0101-441800-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","77","14.99%"
"0101-441800-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","65","14.99%"
"0101-441800-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","4","14.99%"
"0101-441800-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","3","14.99%"
"0101-441800-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","2","14.99%"
"0101-441800-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","2","14.99%"
"0101-441800-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","14.99%"
"0102-441900-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","119","15.49%"
"0102-441900-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","71","15.49%"
"0102-441900-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","6","15.49%"
"0102-441900-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","5","15.49%"
"0102-441900-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","15.49%"
"0102-441900-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","3","15.49%"
"0102-441900-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","3","15.49%"
"0103-442000-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","66","12.87%"
"0103-442000-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","40","12.87%"
"0103-442000-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","10","12.87%"
"0103-442000-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","6","12.87%"
"0103-442000-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","12.87%"
"0103-442000-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","12.87%"
"0103-442000-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","0","12.87%"
"0104-442030-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","94","15.86%"
"0104-442030-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","59","15.86%"
"0104-442030-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","9","15.86%"
"0104-442030-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","5","15.86%"
"0104-442030-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","2","15.86%"
"0104-442030-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","1","15.86%"
"0104-442030-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","15.86%"
"0105-442100-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","181","30.20%"
"0105-442100-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","178","30.20%"
"0105-442100-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","15","30.20%"
"0105-442100-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","10","30.20%"
"0105-442100-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","7","30.20%"
"0105-442100-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","7","30.20%"
"0105-442100-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","2","30.20%"
"0106-442400-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","235","34.34%"
"0106-442400-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","193","34.34%"
"0106-442400-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","16","34.34%"
"0106-442400-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","5","34.34%"
"0106-442400-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","3","34.34%"
"0106-442400-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","34.34%"
"0106-442400-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","34.34%"
"0107-442420-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","111","17.19%"
"0107-442420-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","100","17.19%"
"0107-442420-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","10","17.19%"
"0107-442420-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","8","17.19%"
"0107-442420-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","8","17.19%"
"0107-442420-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","3","17.19%"
"0107-442420-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","17.19%"
"0108-442520-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","189","27.87%"
"0108-442520-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","171","27.87%"
"0108-442520-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","27.87%"
"0108-442520-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","27.87%"
"0108-442520-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","3","27.87%"
"0108-442520-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","3","27.87%"
"0108-442520-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","2","27.87%"
"0109-442700-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","103","12.52%"
"0109-442700-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","80","12.52%"
"0109-442700-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","11","12.52%"
"0109-442700-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","5","12.52%"
"0109-442700-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","12.52%"
"0109-442700-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","2","12.52%"
"0109-442700-IMPERIAL BEACH","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","12.52%"
"0110-499120-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","104","13.19%"
"0110-499120-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","71","13.19%"
"0110-499120-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","16","13.19%"
"0110-499120-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","13","13.19%"
"0110-499120-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","7","13.19%"
"0110-499120-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","3","13.19%"
"0110-499120-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","0","13.19%"
"0111-499130-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","65","12.11%"
"0111-499130-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","50","12.11%"
"0111-499130-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","22","12.11%"
"0111-499130-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","21","12.11%"
"0111-499130-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","12.11%"
"0111-499130-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","12.11%"
"0111-499130-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","12.11%"
"0112-499140-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","138","15.77%"
"0112-499140-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","59","15.77%"
"0112-499140-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","15","15.77%"
"0112-499140-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","14","15.77%"
"0112-499140-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","15.77%"
"0112-499140-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","1","15.77%"
"0112-499140-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","15.77%"
"0113-499540-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","86","15.97%"
"0113-499540-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","71","15.97%"
"0113-499540-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","24","15.97%"
"0113-499540-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","13","15.97%"
"0113-499540-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","15.97%"
"0113-499540-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","2","15.97%"
"0113-499540-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","1","15.97%"
"0114-499620-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","98","17.52%"
"0114-499620-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","82","17.52%"
"0114-499620-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","24","17.52%"
"0114-499620-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","14","17.52%"
"0114-499620-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","4","17.52%"
"0114-499620-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","2","17.52%"
"0114-499620-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","17.52%"
"0115-499640-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","104","18.20%"
"0115-499640-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","98","18.20%"
"0115-499640-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","25","18.20%"
"0115-499640-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","12","18.20%"
"0115-499640-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","9","18.20%"
"0115-499640-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","18.20%"
"0115-499640-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","18.20%"
"0116-499920-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","133","16.37%"
"0116-499920-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","82","16.37%"
"0116-499920-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","19","16.37%"
"0116-499920-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","10","16.37%"
"0116-499920-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","6","16.37%"
"0116-499920-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","6","16.37%"
"0116-499920-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","16.37%"
"0117-500210-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","79","14.45%"
"0117-500210-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","73","14.45%"
"0117-500210-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","27","14.45%"
"0117-500210-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","18","14.45%"
"0117-500210-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","7","14.45%"
"0117-500210-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","4","14.45%"
"0117-500210-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","14.45%"
"0118-500300-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","44","9.65%"
"0118-500300-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","29","9.65%"
"0118-500300-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","12","9.65%"
"0118-500300-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","8","9.65%"
"0118-500300-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","7","9.65%"
"0118-500300-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","6","9.65%"
"0118-500300-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","2","9.65%"
"0119-500320-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","114","17.21%"
"0119-500320-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","108","17.21%"
"0119-500320-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","23","17.21%"
"0119-500320-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","21","17.21%"
"0119-500320-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","5","17.21%"
"0119-500320-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","17.21%"
"0119-500320-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","2","17.21%"
"0120-500390-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","22","23.86%"
"0120-500390-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","13","23.86%"
"0120-500390-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","6","23.86%"
"0120-500390-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","23.86%"
"0120-500390-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","2","23.86%"
"0120-500390-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","23.86%"
"0120-500390-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","0","23.86%"
"0121-500500-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","112","19.23%"
"0121-500500-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","79","19.23%"
"0121-500500-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","15","19.23%"
"0121-500500-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","10","19.23%"
"0121-500500-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","8","19.23%"
"0121-500500-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","7","19.23%"
"0121-500500-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","19.23%"
"0122-500750-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","98","14.26%"
"0122-500750-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","72","14.26%"
"0122-500750-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","25","14.26%"
"0122-500750-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","14","14.26%"
"0122-500750-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","7","14.26%"
"0122-500750-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","7","14.26%"
"0122-500750-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","6","14.26%"
"0123-501050-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","62","10.98%"
"0123-501050-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","52","10.98%"
"0123-501050-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","9","10.98%"
"0123-501050-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","7","10.98%"
"0123-501050-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","10.98%"
"0123-501050-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","2","10.98%"
"0123-501050-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","1","10.98%"
"0124-501190-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","233","26.39%"
"0124-501190-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","106","26.39%"
"0124-501190-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","27","26.39%"
"0124-501190-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","14","26.39%"
"0124-501190-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","10","26.39%"
"0124-501190-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","10","26.39%"
"0124-501190-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","3","26.39%"
"0125-501510-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","105","18.09%"
"0125-501510-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","65","18.09%"
"0125-501510-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","16","18.09%"
"0125-501510-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","14","18.09%"
"0125-501510-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","5","18.09%"
"0125-501510-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","18.09%"
"0125-501510-SPRING VALLEY","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","18.09%"
"0126-501800-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","326","32.86%"
"0126-501800-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","144","32.86%"
"0126-501800-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","34","32.86%"
"0126-501800-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","15","32.86%"
"0126-501800-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","5","32.86%"
"0126-501800-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","32.86%"
"0126-501800-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","32.86%"
"0127-502070-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","1","6.67%"
"0127-502070-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","0","6.67%"
"0127-502070-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","0","6.67%"
"0127-502070-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","0","6.67%"
"0127-502070-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","6.67%"
"0127-502070-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","0","6.67%"
"0127-502070-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","0","6.67%"
"0128-502100-SWEETWATER","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","27","25.46%"
